path,name,bg_color,t_pos,t_x,t_y,t_ori,d_ori,t_color,d_color,t_shape,d_shape,t_height,d_height,t_height2,d_height2,t_width,d_width
orientations,image_ellipse_150_120.png,#ffffff,20,809.7260140552141,351.32018997951894,150,120,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_150_180.png,#ffffff,22,76.46452860232756,513.0026173183081,150,180,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_150_110.png,#ffffff,18,504.8095228389468,357.32678102890554,150,110,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_150_190.png,#ffffff,3,359.06949124462153,78.07867994262108,150,190,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_150_100.png,#ffffff,44,217.23849202060546,946.4443315548974,150,100,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_150_200.png,#ffffff,6,819.1478496256786,85.01777523448074,150,200,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_150_90.png,#ffffff,30,212.23726189721918,667.2602308793082,150,90,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_150_210.png,#ffffff,24,367.9783839839147,517.151957701227,150,210,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_150_80.png,#ffffff,49,965.2772574078034,951.1790699441384,150,80,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_150_220.png,#ffffff,7,938.0406572594054,80.42426690280624,150,220,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_150_70.png,#ffffff,16,225.42942299181144,373.1549717450437,150,70,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_150_230.png,#ffffff,38,367.5059754048444,800.3866902266935,150,230,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_150_60.png,#ffffff,2,220.1737556888502,67.12934794889874,150,60,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_150_240.png,#ffffff,36,70.29119841561558,799.0090689645984,150,240,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_165_155.png,#ffffff,36,73.60650349297676,813.9756239224082,165,155,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_165_175.png,#ffffff,12,664.4902908025509,213.61690032651475,165,175,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_165_145.png,#ffffff,23,233.0279962115758,502.677505960581,165,145,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_165_185.png,#ffffff,16,212.91363873881647,350.8039732676621,165,185,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_165_135.png,#ffffff,40,657.1185811566236,797.093325818714,165,135,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_165_195.png,#ffffff,32,518.0160101224232,667.7491996617617,165,195,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_165_125.png,#ffffff,3,370.52599841662925,66.37790848332739,165,125,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_165_205.png,#ffffff,15,83.61229837741581,366.27737870302735,165,205,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_165_115.png,#ffffff,27,794.5164625340049,513.1535554786848,165,115,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_165_215.png,#ffffff,45,370.7800769550638,957.9002170177927,165,215,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_165_105.png,#ffffff,31,378.8806751169533,665.5665267408574,165,105,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_165_225.png,#ffffff,36,58.263281561454306,809.848775241913,165,225,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_165_95.png,#ffffff,30,207.66633831808477,671.5858428263002,165,95,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_165_235.png,#ffffff,26,646.336880631945,516.5865726289381,165,235,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_165_85.png,#ffffff,14,965.4847874218985,213.45987121419842,165,85,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_165_245.png,#ffffff,9,228.1328340035393,225.46153359268737,165,245,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_165_75.png,#ffffff,30,216.8270040982688,651.1379836825074,165,75,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_ellipse_165_255.png,#ffffff,38,377.15847610596666,796.9187823833026,165,255,#023858,#023858,ellipse,ellipse,75,75,50,50,20,20
orientations,image_rectangle_0_-10.png,#ffffff,35,937.7870268115286,663.28462790057,0,-10,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_0_10.png,#ffffff,16,228.54519143976745,369.17059596851493,0,10,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_0_-20.png,#ffffff,20,819.2488390076658,352.1093917224548,0,-20,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_0_20.png,#ffffff,27,796.1058170973984,514.7580848975978,0,20,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_0_-30.png,#ffffff,45,362.6865947104615,964.6191238787759,0,-30,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_0_30.png,#ffffff,38,374.1469928878475,795.2404230712468,0,30,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_0_-40.png,#ffffff,28,959.8980040035784,503.7854937346972,0,-40,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_0_40.png,#ffffff,8,74.25099300679354,208.4573721958235,0,40,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_0_-50.png,#ffffff,32,526.4844639171808,649.116434078087,0,-50,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_0_50.png,#ffffff,35,963.9550747713345,663.106594492856,0,50,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_0_-60.png,#ffffff,9,227.58506940203202,204.88153388374351,0,-60,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_0_60.png,#ffffff,17,358.0652105778016,363.85577897701876,0,60,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_0_-70.png,#ffffff,18,520.5192992542931,366.5507544358695,0,-70,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_0_70.png,#ffffff,3,367.9155738486527,82.7330994080715,0,70,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_0_-80.png,#ffffff,25,520.1899998086577,521.7766843429969,0,-80,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_0_80.png,#ffffff,4,516.5379614262184,71.03609013858328,0,80,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_0_-90.png,#ffffff,31,374.4893622915926,655.5856081918316,0,-90,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_0_90.png,#ffffff,7,962.1723688430552,71.64549041653801,0,90,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_15_5.png,#ffffff,15,65.20521898007189,378.6928232524464,15,5,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_15_25.png,#ffffff,21,954.9809109760456,377.6664186624633,15,25,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_15_-5.png,#ffffff,4,514.758694734128,79.63427701265667,15,-5,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_15_35.png,#ffffff,7,944.7340103517167,64.74688359278792,15,35,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_15_-15.png,#ffffff,20,804.3833218216166,353.3259282092133,15,-15,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_15_45.png,#ffffff,40,671.4070713340707,794.1842317941408,15,45,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_15_-25.png,#ffffff,49,938.4110815659874,943.332429553273,15,-25,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_15_55.png,#ffffff,4,523.4624056970493,74.03004290042546,15,55,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_15_-35.png,#ffffff,1,83.83825408922107,69.14751910396188,15,-35,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_15_65.png,#ffffff,47,671.2733601625697,962.5094022843706,15,65,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_15_-45.png,#ffffff,26,668.629015846838,522.1359344337898,15,-45,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_15_75.png,#ffffff,15,68.92890668671565,366.7672111040717,15,75,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_15_-55.png,#ffffff,43,58.9639663061097,954.4569653922456,15,-55,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_15_85.png,#ffffff,35,936.6679337025599,663.6008436500747,15,85,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_15_-65.png,#ffffff,23,216.14052360571947,519.5465988006288,15,-65,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_15_95.png,#ffffff,1,81.23766042848217,77.58267017372773,15,95,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_15_-75.png,#ffffff,29,84.48523414616122,665.8309686235823,15,-75,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_15_105.png,#ffffff,14,950.6407678499546,212.22721706502782,15,105,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_30_20.png,#ffffff,11,505.4883395712445,232.32242262419243,30,20,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_30_40.png,#ffffff,36,66.30674359510027,811.1768390672298,30,40,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_30_10.png,#ffffff,41,816.9037321604528,815.5161446350145,30,10,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_30_50.png,#ffffff,35,965.3175589189527,670.7103217057343,30,50,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_30_0.png,#ffffff,31,361.42977077056116,659.6847192608594,30,0,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_30_60.png,#ffffff,43,74.01749412944532,938.7496927469068,30,60,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_30_-10.png,#ffffff,12,663.5971509225004,209.16548027606078,30,-10,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_30_70.png,#ffffff,22,74.53764692706766,520.8298552963987,30,70,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_30_-20.png,#ffffff,8,88.0456968163791,231.16866003446458,30,-20,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_30_80.png,#ffffff,44,226.7253746285144,952.4051140958977,30,80,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_30_-30.png,#ffffff,47,671.7318161879807,945.882287182595,30,-30,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_30_90.png,#ffffff,32,507.8264867832521,644.4751555810514,30,90,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_30_-40.png,#ffffff,10,379.85936695668613,233.6318530753608,30,-40,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_30_100.png,#ffffff,25,515.7097698574188,515.7311840273982,30,100,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_30_-50.png,#ffffff,38,352.15726353030544,811.8896981672475,30,-50,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_30_110.png,#ffffff,25,504.3770791757804,520.0468350824254,30,110,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_30_-60.png,#ffffff,18,515.83080511545,362.58200706194776,30,-60,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_30_120.png,#ffffff,44,207.05248446257266,959.5035020390494,30,120,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_45_35.png,#ffffff,44,217.23810880887373,948.9821346804324,45,35,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_45_55.png,#ffffff,49,954.9026862186352,942.7443895606106,45,55,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_45_25.png,#ffffff,21,947.4205388144254,360.093705399615,45,25,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_45_65.png,#ffffff,28,960.6904423363344,500.22573242051214,45,65,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_45_15.png,#ffffff,31,380.3440920110736,665.3317536950234,45,15,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_45_75.png,#ffffff,35,965.702401832521,652.8412107043995,45,75,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_45_5.png,#ffffff,35,954.4720802524207,653.5702743011874,45,5,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_45_85.png,#ffffff,36,66.5429929119845,802.730047181268,45,85,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_45_-5.png,#ffffff,20,811.4261433076613,358.09447614416314,45,-5,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_45_95.png,#ffffff,24,362.30956636312914,517.5338308634217,45,95,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_45_-15.png,#ffffff,6,801.6151837423637,65.09758246660057,45,-15,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_45_105.png,#ffffff,40,657.9917627099431,792.469979632655,45,105,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_45_-25.png,#ffffff,27,796.475674105958,526.3292469899928,45,-25,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_45_115.png,#ffffff,15,74.45407250016162,377.3945087046051,45,115,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_45_-35.png,#ffffff,45,372.69420812453217,940.3117378420776,45,-35,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_45_125.png,#ffffff,8,83.43200245577808,227.262456900145,45,125,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_45_-45.png,#ffffff,11,520.0709688791273,209.76342328658083,45,-45,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_45_135.png,#ffffff,29,81.29094339103474,662.8603617211978,45,135,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_60_50.png,#ffffff,27,792.1708887845494,497.53297923566265,60,50,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_60_70.png,#ffffff,3,380.3577290617881,74.92095292010009,60,70,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_60_40.png,#ffffff,39,499.14677311009973,790.7830387339433,60,40,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_60_80.png,#ffffff,33,656.3225907609424,648.5174778410781,60,80,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_60_30.png,#ffffff,8,63.829627560696,227.55788033139297,60,30,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_60_90.png,#ffffff,35,939.154955282989,663.2323314611625,60,90,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_60_20.png,#ffffff,40,657.3041206718259,808.8299742855847,60,20,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_60_100.png,#ffffff,23,210.58188997376692,511.37864328650915,60,100,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_60_10.png,#ffffff,20,816.4707782575745,366.9829774346601,60,10,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_60_110.png,#ffffff,26,664.7506948865428,509.195343871659,60,110,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_60_0.png,#ffffff,32,500.57403687594126,650.1822372708373,60,0,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_60_120.png,#ffffff,41,794.8454041765701,810.3622690847255,60,120,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_60_-10.png,#ffffff,16,231.10243102554801,372.35859457806646,60,-10,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_60_130.png,#ffffff,39,514.5615093165478,791.2991542841697,60,130,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_60_-20.png,#ffffff,22,59.54701322859205,519.4673760903221,60,-20,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_60_140.png,#ffffff,6,797.7538483930084,59.722419897616234,60,140,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_60_-30.png,#ffffff,23,227.43596907078623,498.59557055424546,60,-30,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_60_150.png,#ffffff,28,959.9826349633302,519.2688922589741,60,150,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_75_65.png,#ffffff,13,803.8959770960171,233.8149381292701,75,65,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_75_85.png,#ffffff,39,514.413902390158,790.1519846757858,75,85,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_75_55.png,#ffffff,14,936.9132509670375,209.5343669997305,75,55,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_75_95.png,#ffffff,8,72.1227456482435,214.82935385770503,75,95,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_75_45.png,#ffffff,22,69.53687519727775,516.5889029046881,75,45,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_75_105.png,#ffffff,1,65.87363638411506,80.40322868880247,75,105,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_75_35.png,#ffffff,7,963.3361742080207,86.00035439686253,75,35,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_75_115.png,#ffffff,20,798.0247171576393,356.26776691343554,75,115,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_75_25.png,#ffffff,39,510.69320096849833,804.286191044302,75,25,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_75_125.png,#ffffff,14,953.8017574324057,206.73798778265052,75,125,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_75_15.png,#ffffff,37,215.70679319609118,813.2772213242766,75,15,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_75_135.png,#ffffff,23,226.0861746112761,498.34797535364066,75,135,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_75_5.png,#ffffff,8,70.90149205679351,209.73027103378644,75,5,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_75_145.png,#ffffff,33,646.9747185084169,647.1220164173016,75,145,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_75_-5.png,#ffffff,25,498.11697187724997,512.1371417270207,75,-5,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_75_155.png,#ffffff,42,964.5292945471655,794.3965544947667,75,155,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_75_-15.png,#ffffff,8,82.26433696098277,205.3955039766792,75,-15,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_75_165.png,#ffffff,19,660.7979188691692,357.8739698835932,75,165,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_90_80.png,#ffffff,47,663.5401093652838,964.6251063479083,90,80,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_90_100.png,#ffffff,22,85.53071194464474,497.9507599539496,90,100,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_90_70.png,#ffffff,47,654.2214336195768,953.116567558025,90,70,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_90_110.png,#ffffff,5,660.6829623532839,80.39494172363187,90,110,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_90_60.png,#ffffff,22,58.79211948108026,507.26642841699186,90,60,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_90_120.png,#ffffff,16,214.07300602236512,351.26136355719746,90,120,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_90_50.png,#ffffff,34,815.1764777800216,656.558585505166,90,50,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_90_130.png,#ffffff,45,361.07604513551524,936.8665884449714,90,130,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_90_40.png,#ffffff,7,956.092435323971,64.03527411510208,90,40,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_90_140.png,#ffffff,36,77.58030226290887,816.8919100928989,90,140,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_90_30.png,#ffffff,28,949.905611723201,504.51846816805903,90,30,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_90_150.png,#ffffff,12,660.1543075911052,233.73328126941112,90,150,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_90_20.png,#ffffff,1,59.682598519552386,77.31919584328766,90,20,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_90_160.png,#ffffff,6,796.3054212620548,59.621478175053326,90,160,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_90_10.png,#ffffff,10,367.4369384704109,230.56436320601875,90,10,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_90_170.png,#ffffff,8,83.46737740553883,219.98725378229614,90,170,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_90_0.png,#ffffff,42,951.7851982839751,791.5581170070175,90,0,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_90_180.png,#ffffff,34,793.5947213170848,670.2067235732748,90,180,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_105_95.png,#ffffff,48,798.9612475024746,947.4965373345022,105,95,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_105_115.png,#ffffff,48,817.0960859683934,960.3574583451366,105,115,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_105_85.png,#ffffff,46,523.8677231079944,953.2538838017989,105,85,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_105_125.png,#ffffff,41,812.7496099395314,818.5907661020715,105,125,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_105_75.png,#ffffff,17,352.5445259098297,367.0272476229015,105,75,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_105_135.png,#ffffff,39,517.6822985660441,791.5188297510942,105,135,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_105_65.png,#ffffff,31,375.60461086114344,659.5629084179452,105,65,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_105_145.png,#ffffff,24,374.1732880351974,524.425817844935,105,145,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_105_55.png,#ffffff,1,84.9491270087549,87.45034697208492,105,55,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_105_155.png,#ffffff,31,350.8005364062626,648.7749354388492,105,155,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_105_45.png,#ffffff,3,351.63239409675214,74.13041749479001,105,45,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_105_165.png,#ffffff,15,68.60134542353931,376.84007864548363,105,165,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_105_35.png,#ffffff,45,360.3071015864726,938.2720318138985,105,35,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_105_175.png,#ffffff,14,949.3888986857716,220.3714036849421,105,175,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_105_25.png,#ffffff,14,962.7451409433173,208.66718443213406,105,25,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_105_185.png,#ffffff,28,955.4062866699458,509.40142976700895,105,185,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_105_15.png,#ffffff,40,661.8899227554464,806.8776948347397,105,15,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_105_195.png,#ffffff,19,672.2193196991725,378.8510116194875,105,195,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_120_110.png,#ffffff,25,511.0761964440894,502.10379711609767,120,110,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_120_130.png,#ffffff,42,965.4894409304056,810.781610084266,120,130,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_120_100.png,#ffffff,36,78.16975695971745,808.5237256751774,120,100,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_120_140.png,#ffffff,41,800.7636661993292,806.78559599234,120,140,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_120_90.png,#ffffff,7,959.4167087757243,78.32508879518016,120,90,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_120_150.png,#ffffff,16,221.60486743312794,370.39872848159166,120,150,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_120_80.png,#ffffff,14,942.4827199180696,205.8419954136242,120,80,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_120_160.png,#ffffff,30,219.95406759287485,665.0262945368826,120,160,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
orientations,image_rectangle_120_70.png,#ffffff,44,233.014278485413,956.9506771734423,120,70,#023858,#023858,rectangle,rectangle,75,75,50,50,20,20
