path,name,bg_color,t_pos,t_x,t_y,t_ori,d_ori,t_color,d_color,t_shape,d_shape,t_height,d_height,t_height2,d_height2,t_width,d_width
sizes,image_square_36_0.25.png,#ffffff,26,644.5769434015632,505.80697344863154,36,36,#023858,#023858,square,square,18,75,12,50,18,75
sizes,image_square_36_0.5.png,#ffffff,39,521.84704246031,793.1397929042663,36,36,#023858,#023858,square,square,37,75,25,50,37,75
sizes,image_square_36_0.75.png,#ffffff,34,797.2156889034806,663.7919026952795,36,36,#023858,#023858,square,square,56,75,37,50,56,75
sizes,image_square_36_1.25.png,#ffffff,12,646.3955031473039,205.2991167679476,36,36,#023858,#023858,square,square,93,75,62,50,93,75
sizes,image_square_36_1.5.png,#ffffff,1,77.59812177174959,59.78405255762428,36,36,#023858,#023858,square,square,112,75,75,50,112,75
sizes,image_square_36_1.75.png,#ffffff,42,952.2289623831236,806.6820565034459,36,36,#023858,#023858,square,square,131,75,87,50,131,75
sizes,image_square_36_2.png,#ffffff,33,660.9537291553092,647.1957376263184,36,36,#023858,#023858,square,square,150,75,100,50,150,75
sizes,image_rectangle_42_0.25.png,#ffffff,29,60.32824915832262,649.730762090574,42,42,#023858,#023858,rectangle,rectangle,18,75,12,50,3,15
sizes,image_rectangle_42_0.5.png,#ffffff,11,506.68867972430326,231.80204990347363,42,42,#023858,#023858,rectangle,rectangle,37,75,25,50,7,15
sizes,image_rectangle_42_0.75.png,#ffffff,6,790.1585092041405,83.8552379958781,42,42,#023858,#023858,rectangle,rectangle,56,75,37,50,11,15
sizes,image_rectangle_42_1.25.png,#ffffff,22,70.37811286520629,508.5660573052128,42,42,#023858,#023858,rectangle,rectangle,93,75,62,50,18,15
sizes,image_rectangle_42_1.5.png,#ffffff,25,514.5974168279347,504.9057180798203,42,42,#023858,#023858,rectangle,rectangle,112,75,75,50,22,15
sizes,image_rectangle_42_1.75.png,#ffffff,8,64.26246879425382,212.5050251927719,42,42,#023858,#023858,rectangle,rectangle,131,75,87,50,26,15
sizes,image_rectangle_42_2.png,#ffffff,36,71.72681583031746,804.8506016346774,42,42,#023858,#023858,rectangle,rectangle,150,75,100,50,30,15
sizes,image_ellipse_42_0.25.png,#ffffff,38,372.3198414669315,806.4495429684039,42,42,#023858,#023858,ellipse,ellipse,18,75,12,50,5,20
sizes,image_ellipse_42_0.5.png,#ffffff,19,659.7731309972801,363.04144343097425,42,42,#023858,#023858,ellipse,ellipse,37,75,25,50,10,20
sizes,image_ellipse_42_0.75.png,#ffffff,7,953.6654859026215,78.62748371207921,42,42,#023858,#023858,ellipse,ellipse,56,75,37,50,15,20
sizes,image_ellipse_42_1.25.png,#ffffff,32,515.2062456469259,666.1382454107555,42,42,#023858,#023858,ellipse,ellipse,93,75,62,50,25,20
sizes,image_ellipse_42_1.5.png,#ffffff,20,801.5905111480973,350.75214214920095,42,42,#023858,#023858,ellipse,ellipse,112,75,75,50,30,20
sizes,image_ellipse_42_1.75.png,#ffffff,34,811.8464433123135,649.0456173655513,42,42,#023858,#023858,ellipse,ellipse,131,75,87,50,35,20
sizes,image_ellipse_42_2.png,#ffffff,34,798.2161683297536,646.322714567715,42,42,#023858,#023858,ellipse,ellipse,150,75,100,50,40,20
sizes,image_circle_42_0.25.png,#ffffff,40,651.8169471208357,790.3281249523794,42,42,#023858,#023858,circle,circle,18,75,12,50,18,75
sizes,image_circle_42_0.5.png,#ffffff,16,219.64418435040747,380.64661142101335,42,42,#023858,#023858,circle,circle,37,75,25,50,37,75
sizes,image_circle_42_0.75.png,#ffffff,44,209.56473265906294,960.9592342986575,42,42,#023858,#023858,circle,circle,56,75,37,50,56,75
sizes,image_circle_42_1.25.png,#ffffff,48,808.9561305727327,954.500880457701,42,42,#023858,#023858,circle,circle,93,75,62,50,93,75
sizes,image_circle_42_1.5.png,#ffffff,18,503.6632502923254,353.02526326588156,42,42,#023858,#023858,circle,circle,112,75,75,50,112,75
sizes,image_circle_42_1.75.png,#ffffff,45,368.0400966175174,942.833696743235,42,42,#023858,#023858,circle,circle,131,75,87,50,131,75
sizes,image_circle_42_2.png,#ffffff,11,509.7983085737844,215.63941281054542,42,42,#023858,#023858,circle,circle,150,75,100,50,150,75
sizes,image_square_42_0.25.png,#ffffff,36,75.47375965077785,806.0399555340139,42,42,#023858,#023858,square,square,18,75,12,50,18,75
sizes,image_square_42_0.5.png,#ffffff,37,209.6979608546254,806.4872648276051,42,42,#023858,#023858,square,square,37,75,25,50,37,75
sizes,image_square_42_0.75.png,#ffffff,26,665.6568813890926,511.48733845195557,42,42,#023858,#023858,square,square,56,75,37,50,56,75
sizes,image_square_42_1.25.png,#ffffff,17,378.6241059234791,362.2826400360726,42,42,#023858,#023858,square,square,93,75,62,50,93,75
sizes,image_square_42_1.5.png,#ffffff,38,361.97692527704834,818.6175298256148,42,42,#023858,#023858,square,square,112,75,75,50,112,75
sizes,image_square_42_1.75.png,#ffffff,12,655.8763023989738,221.1845805562711,42,42,#023858,#023858,square,square,131,75,87,50,131,75
sizes,image_square_42_2.png,#ffffff,46,512.7566461703119,948.0480369311699,42,42,#023858,#023858,square,square,150,75,100,50,150,75
sizes,image_rectangle_48_0.25.png,#ffffff,24,360.5903061283186,526.245764500655,48,48,#023858,#023858,rectangle,rectangle,18,75,12,50,3,15
sizes,image_rectangle_48_0.5.png,#ffffff,13,817.5714497821099,220.86431596726877,48,48,#023858,#023858,rectangle,rectangle,37,75,25,50,7,15
sizes,image_rectangle_48_0.75.png,#ffffff,7,942.2865941114936,75.8062080171403,48,48,#023858,#023858,rectangle,rectangle,56,75,37,50,11,15
sizes,image_rectangle_48_1.25.png,#ffffff,25,510.6019567808005,515.5194343768162,48,48,#023858,#023858,rectangle,rectangle,93,75,62,50,18,15
sizes,image_rectangle_48_1.5.png,#ffffff,29,61.885661060925486,665.6569675935076,48,48,#023858,#023858,rectangle,rectangle,112,75,75,50,22,15
sizes,image_rectangle_48_1.75.png,#ffffff,30,219.68415155331547,645.8166761347361,48,48,#023858,#023858,rectangle,rectangle,131,75,87,50,26,15
sizes,image_rectangle_48_2.png,#ffffff,24,374.776078603964,520.8988947534991,48,48,#023858,#023858,rectangle,rectangle,150,75,100,50,30,15
sizes,image_ellipse_48_0.25.png,#ffffff,24,377.9746200139757,520.282422817575,48,48,#023858,#023858,ellipse,ellipse,18,75,12,50,5,20
sizes,image_ellipse_48_0.5.png,#ffffff,20,797.7470751944147,361.94859740220585,48,48,#023858,#023858,ellipse,ellipse,37,75,25,50,10,20
sizes,image_ellipse_48_0.75.png,#ffffff,31,373.7351006354648,660.9130397313457,48,48,#023858,#023858,ellipse,ellipse,56,75,37,50,15,20
sizes,image_ellipse_48_1.25.png,#ffffff,40,645.4906904112548,794.253030952227,48,48,#023858,#023858,ellipse,ellipse,93,75,62,50,25,20
sizes,image_ellipse_48_1.5.png,#ffffff,8,78.17240338292771,218.63172517619918,48,48,#023858,#023858,ellipse,ellipse,112,75,75,50,30,20
sizes,image_ellipse_48_1.75.png,#ffffff,13,815.6135428473698,224.3065513923715,48,48,#023858,#023858,ellipse,ellipse,131,75,87,50,35,20
sizes,image_ellipse_48_2.png,#ffffff,10,378.2214827375726,212.38345945506927,48,48,#023858,#023858,ellipse,ellipse,150,75,100,50,40,20
sizes,image_circle_48_0.25.png,#ffffff,19,649.30029268197,368.4331169877629,48,48,#023858,#023858,circle,circle,18,75,12,50,18,75
sizes,image_circle_48_0.5.png,#ffffff,35,953.6054579101925,646.9161198340547,48,48,#023858,#023858,circle,circle,37,75,25,50,37,75
sizes,image_circle_48_0.75.png,#ffffff,44,213.47923567409785,951.7976368074224,48,48,#023858,#023858,circle,circle,56,75,37,50,56,75
sizes,image_circle_48_1.25.png,#ffffff,48,812.1543521197042,947.7810502643266,48,48,#023858,#023858,circle,circle,93,75,62,50,93,75
sizes,image_circle_48_1.5.png,#ffffff,44,217.92202309859698,964.6515988558583,48,48,#023858,#023858,circle,circle,112,75,75,50,112,75
sizes,image_circle_48_1.75.png,#ffffff,41,789.9034462339195,808.426881168121,48,48,#023858,#023858,circle,circle,131,75,87,50,131,75
sizes,image_circle_48_2.png,#ffffff,37,205.60808414968642,795.4340442365609,48,48,#023858,#023858,circle,circle,150,75,100,50,150,75
sizes,image_square_48_0.25.png,#ffffff,17,357.2579212505851,362.037008140523,48,48,#023858,#023858,square,square,18,75,12,50,18,75
sizes,image_square_48_0.5.png,#ffffff,35,944.558881042068,662.4794685735561,48,48,#023858,#023858,square,square,37,75,25,50,37,75
sizes,image_square_48_0.75.png,#ffffff,19,661.8253287921959,374.3055970461412,48,48,#023858,#023858,square,square,56,75,37,50,56,75
sizes,image_square_48_1.25.png,#ffffff,19,670.4802915648968,354.7202368106389,48,48,#023858,#023858,square,square,93,75,62,50,93,75
sizes,image_square_48_1.5.png,#ffffff,17,372.73313488842615,362.6739940414582,48,48,#023858,#023858,square,square,112,75,75,50,112,75
sizes,image_square_48_1.75.png,#ffffff,25,501.7186364455765,501.32529324853897,48,48,#023858,#023858,square,square,131,75,87,50,131,75
sizes,image_square_48_2.png,#ffffff,42,957.5570349617398,797.8916653246357,48,48,#023858,#023858,square,square,150,75,100,50,150,75
sizes,image_rectangle_54_0.25.png,#ffffff,30,217.04365477409112,643.5468788343948,54,54,#023858,#023858,rectangle,rectangle,18,75,12,50,3,15
sizes,image_rectangle_54_0.5.png,#ffffff,30,211.8339469667937,647.7416166688049,54,54,#023858,#023858,rectangle,rectangle,37,75,25,50,7,15
sizes,image_rectangle_54_0.75.png,#ffffff,9,223.34253652681656,227.33402482527555,54,54,#023858,#023858,rectangle,rectangle,56,75,37,50,11,15
sizes,image_rectangle_54_1.25.png,#ffffff,35,943.5472168539799,659.6414378814833,54,54,#023858,#023858,rectangle,rectangle,93,75,62,50,18,15
sizes,image_rectangle_54_1.5.png,#ffffff,18,524.0098227459408,359.4275910222018,54,54,#023858,#023858,rectangle,rectangle,112,75,75,50,22,15
sizes,image_rectangle_54_1.75.png,#ffffff,40,667.65392322848,801.581429086537,54,54,#023858,#023858,rectangle,rectangle,131,75,87,50,26,15
sizes,image_rectangle_54_2.png,#ffffff,9,217.20346693511118,225.20790975561567,54,54,#023858,#023858,rectangle,rectangle,150,75,100,50,30,15
sizes,image_ellipse_54_0.25.png,#ffffff,21,965.518945187832,379.99546418613625,54,54,#023858,#023858,ellipse,ellipse,18,75,12,50,5,20
sizes,image_ellipse_54_0.5.png,#ffffff,5,645.7464606416798,87.51626184598133,54,54,#023858,#023858,ellipse,ellipse,37,75,25,50,10,20
sizes,image_ellipse_54_0.75.png,#ffffff,9,217.236731484719,204.5760744091591,54,54,#023858,#023858,ellipse,ellipse,56,75,37,50,15,20
sizes,image_ellipse_54_1.25.png,#ffffff,26,665.9073896594969,499.3578370193669,54,54,#023858,#023858,ellipse,ellipse,93,75,62,50,25,20
sizes,image_ellipse_54_1.5.png,#ffffff,48,797.4952836868653,943.7345025457423,54,54,#023858,#023858,ellipse,ellipse,112,75,75,50,30,20
sizes,image_ellipse_54_1.75.png,#ffffff,26,653.7350719274565,520.6034605146494,54,54,#023858,#023858,ellipse,ellipse,131,75,87,50,35,20
sizes,image_ellipse_54_2.png,#ffffff,42,956.8382125873727,791.1956066167478,54,54,#023858,#023858,ellipse,ellipse,150,75,100,50,40,20
sizes,image_circle_54_0.25.png,#ffffff,40,654.9594546922299,802.3130382508501,54,54,#023858,#023858,circle,circle,18,75,12,50,18,75
sizes,image_circle_54_0.5.png,#ffffff,14,963.5753787794797,222.97406116415624,54,54,#023858,#023858,circle,circle,37,75,25,50,37,75
sizes,image_circle_54_0.75.png,#ffffff,34,819.2540448121833,665.9846087865202,54,54,#023858,#023858,circle,circle,56,75,37,50,56,75
sizes,image_circle_54_1.25.png,#ffffff,44,215.2875889464264,951.088035770546,54,54,#023858,#023858,circle,circle,93,75,62,50,93,75
sizes,image_circle_54_1.5.png,#ffffff,13,798.2553680254274,221.64026641947922,54,54,#023858,#023858,circle,circle,112,75,75,50,112,75
sizes,image_circle_54_1.75.png,#ffffff,45,380.44627381392996,956.7038840272348,54,54,#023858,#023858,circle,circle,131,75,87,50,131,75
sizes,image_circle_54_2.png,#ffffff,24,354.79799016372795,503.3183548473314,54,54,#023858,#023858,circle,circle,150,75,100,50,150,75
sizes,image_square_54_0.25.png,#ffffff,5,666.0151433446313,75.69102463827926,54,54,#023858,#023858,square,square,18,75,12,50,18,75
sizes,image_square_54_0.5.png,#ffffff,9,221.38648618079236,204.48668717571957,54,54,#023858,#023858,square,square,37,75,25,50,37,75
sizes,image_square_54_0.75.png,#ffffff,37,207.58553678801033,813.5931263417348,54,54,#023858,#023858,square,square,56,75,37,50,56,75
sizes,image_square_54_1.25.png,#ffffff,2,205.36973263052477,75.66036915382803,54,54,#023858,#023858,square,square,93,75,62,50,93,75
sizes,image_square_54_1.5.png,#ffffff,47,651.6636024596484,952.7940891449753,54,54,#023858,#023858,square,square,112,75,75,50,112,75
sizes,image_square_54_1.75.png,#ffffff,46,525.8804443100119,958.0361375308427,54,54,#023858,#023858,square,square,131,75,87,50,131,75
sizes,image_square_54_2.png,#ffffff,23,222.03921224694744,518.6094876389587,54,54,#023858,#023858,square,square,150,75,100,50,150,75
sizes,image_rectangle_60_0.25.png,#ffffff,18,519.3169841185457,357.352765489459,60,60,#023858,#023858,rectangle,rectangle,18,75,12,50,3,15
sizes,image_rectangle_60_0.5.png,#ffffff,5,647.9005644070464,76.68760916818536,60,60,#023858,#023858,rectangle,rectangle,37,75,25,50,7,15
sizes,image_rectangle_60_0.75.png,#ffffff,9,214.00895835856525,213.014968852791,60,60,#023858,#023858,rectangle,rectangle,56,75,37,50,11,15
sizes,image_rectangle_60_1.25.png,#ffffff,12,666.7525445978414,209.72846475164295,60,60,#023858,#023858,rectangle,rectangle,93,75,62,50,18,15
sizes,image_rectangle_60_1.5.png,#ffffff,17,367.9390781231505,365.7517695223547,60,60,#023858,#023858,rectangle,rectangle,112,75,75,50,22,15
sizes,image_rectangle_60_1.75.png,#ffffff,32,518.681893647841,649.4016012973208,60,60,#023858,#023858,rectangle,rectangle,131,75,87,50,26,15
sizes,image_rectangle_60_2.png,#ffffff,1,65.36487577296467,77.65479059005803,60,60,#023858,#023858,rectangle,rectangle,150,75,100,50,30,15
sizes,image_ellipse_60_0.25.png,#ffffff,47,651.8178782604824,943.6828265542471,60,60,#023858,#023858,ellipse,ellipse,18,75,12,50,5,20
sizes,image_ellipse_60_0.5.png,#ffffff,5,667.2330151578868,87.89955968487264,60,60,#023858,#023858,ellipse,ellipse,37,75,25,50,10,20
sizes,image_ellipse_60_0.75.png,#ffffff,36,82.82890839227845,818.4337182197166,60,60,#023858,#023858,ellipse,ellipse,56,75,37,50,15,20
sizes,image_ellipse_60_1.25.png,#ffffff,22,83.72832163386568,510.7956436595982,60,60,#023858,#023858,ellipse,ellipse,93,75,62,50,25,20
sizes,image_ellipse_60_1.5.png,#ffffff,12,654.1775065472782,223.8581563690169,60,60,#023858,#023858,ellipse,ellipse,112,75,75,50,30,20
sizes,image_ellipse_60_1.75.png,#ffffff,20,817.7003999354921,377.11017190814505,60,60,#023858,#023858,ellipse,ellipse,131,75,87,50,35,20
sizes,image_ellipse_60_2.png,#ffffff,18,519.0517717132074,376.1579829530793,60,60,#023858,#023858,ellipse,ellipse,150,75,100,50,40,20
sizes,image_circle_60_0.25.png,#ffffff,12,644.5582966207128,220.96702737031382,60,60,#023858,#023858,circle,circle,18,75,12,50,18,75
sizes,image_circle_60_0.5.png,#ffffff,1,66.96741137111385,70.2462315944697,60,60,#023858,#023858,circle,circle,37,75,25,50,37,75
sizes,image_circle_60_0.75.png,#ffffff,1,58.4339719472316,85.10416473397365,60,60,#023858,#023858,circle,circle,56,75,37,50,56,75
sizes,image_circle_60_1.25.png,#ffffff,46,501.98087232833416,938.2280656998383,60,60,#023858,#023858,circle,circle,93,75,62,50,93,75
sizes,image_circle_60_1.5.png,#ffffff,23,226.68928641887823,499.92915151145166,60,60,#023858,#023858,circle,circle,112,75,75,50,112,75
sizes,image_circle_60_1.75.png,#ffffff,18,508.92084688909335,356.61118401719324,60,60,#023858,#023858,circle,circle,131,75,87,50,131,75
sizes,image_circle_60_2.png,#ffffff,38,362.17843469062933,796.9907409494523,60,60,#023858,#023858,circle,circle,150,75,100,50,150,75
sizes,image_square_60_0.25.png,#ffffff,39,505.5932887376647,808.4786332084285,60,60,#023858,#023858,square,square,18,75,12,50,18,75
sizes,image_square_60_0.5.png,#ffffff,36,66.85322729783512,790.6340664697519,60,60,#023858,#023858,square,square,37,75,25,50,37,75
sizes,image_square_60_0.75.png,#ffffff,31,372.678056188517,670.9124802925145,60,60,#023858,#023858,square,square,56,75,37,50,56,75
sizes,image_square_60_1.25.png,#ffffff,20,802.5544840660928,360.32003280151514,60,60,#023858,#023858,square,square,93,75,62,50,93,75
sizes,image_square_60_1.5.png,#ffffff,10,351.4388316752026,223.6708606644248,60,60,#023858,#023858,square,square,112,75,75,50,112,75
sizes,image_square_60_1.75.png,#ffffff,26,672.5435377700023,519.0374110913156,60,60,#023858,#023858,square,square,131,75,87,50,131,75
sizes,image_square_60_2.png,#ffffff,2,207.12287685932077,72.26442560460193,60,60,#023858,#023858,square,square,150,75,100,50,150,75
sizes,image_rectangle_66_0.25.png,#ffffff,34,806.0972779518224,656.2107546747064,66,66,#023858,#023858,rectangle,rectangle,18,75,12,50,3,15
sizes,image_rectangle_66_0.5.png,#ffffff,45,376.29565102648525,950.8333805568901,66,66,#023858,#023858,rectangle,rectangle,37,75,25,50,7,15
sizes,image_rectangle_66_0.75.png,#ffffff,30,225.8639533424628,665.3183656940108,66,66,#023858,#023858,rectangle,rectangle,56,75,37,50,11,15
sizes,image_rectangle_66_1.25.png,#ffffff,25,503.6444385236839,515.9081466696895,66,66,#023858,#023858,rectangle,rectangle,93,75,62,50,18,15
sizes,image_rectangle_66_1.5.png,#ffffff,1,86.65610370862831,75.8867688942077,66,66,#023858,#023858,rectangle,rectangle,112,75,75,50,22,15
sizes,image_rectangle_66_1.75.png,#ffffff,32,498.5095585531674,657.4020270197657,66,66,#023858,#023858,rectangle,rectangle,131,75,87,50,26,15
sizes,image_rectangle_66_2.png,#ffffff,38,370.59675902187183,796.5607902036314,66,66,#023858,#023858,rectangle,rectangle,150,75,100,50,30,15
sizes,image_ellipse_66_0.25.png,#ffffff,3,366.03566890362356,62.96104969699806,66,66,#023858,#023858,ellipse,ellipse,18,75,12,50,5,20
sizes,image_ellipse_66_0.5.png,#ffffff,39,520.4786657066877,810.2481407523882,66,66,#023858,#023858,ellipse,ellipse,37,75,25,50,10,20
sizes,image_ellipse_66_0.75.png,#ffffff,29,58.3819244179608,652.1713268974747,66,66,#023858,#023858,ellipse,ellipse,56,75,37,50,15,20
sizes,image_ellipse_66_1.25.png,#ffffff,1,84.2440357238118,62.17968804533032,66,66,#023858,#023858,ellipse,ellipse,93,75,62,50,25,20
sizes,image_ellipse_66_1.5.png,#ffffff,9,220.70865198783244,215.15286118508442,66,66,#023858,#023858,ellipse,ellipse,112,75,75,50,30,20
sizes,image_ellipse_66_1.75.png,#ffffff,25,505.6017297524601,501.80301667550805,66,66,#023858,#023858,ellipse,ellipse,131,75,87,50,35,20
sizes,image_ellipse_66_2.png,#ffffff,29,80.7956053903027,656.655988137636,66,66,#023858,#023858,ellipse,ellipse,150,75,100,50,40,20
sizes,image_circle_66_0.25.png,#ffffff,3,370.1049868211582,65.54587248990661,66,66,#023858,#023858,circle,circle,18,75,12,50,18,75
sizes,image_circle_66_0.5.png,#ffffff,22,75.96243496466661,508.50639179384575,66,66,#023858,#023858,circle,circle,37,75,25,50,37,75
sizes,image_circle_66_0.75.png,#ffffff,23,228.1245535609445,517.8386440656789,66,66,#023858,#023858,circle,circle,56,75,37,50,56,75
sizes,image_circle_66_1.25.png,#ffffff,28,954.9317342116321,503.2883838920135,66,66,#023858,#023858,circle,circle,93,75,62,50,93,75
sizes,image_circle_66_1.5.png,#ffffff,49,962.1167864901505,945.6227076352703,66,66,#023858,#023858,circle,circle,112,75,75,50,112,75
sizes,image_circle_66_1.75.png,#ffffff,21,941.2584254038148,364.12678078242766,66,66,#023858,#023858,circle,circle,131,75,87,50,131,75
sizes,image_circle_66_2.png,#ffffff,25,502.290192390651,522.0514753692449,66,66,#023858,#023858,circle,circle,150,75,100,50,150,75
sizes,image_square_66_0.25.png,#ffffff,38,370.20381671894455,798.2866673005057,66,66,#023858,#023858,square,square,18,75,12,50,18,75
sizes,image_square_66_0.5.png,#ffffff,35,960.2496341278504,645.2555794043589,66,66,#023858,#023858,square,square,37,75,25,50,37,75
sizes,image_square_66_0.75.png,#ffffff,24,369.2664768499829,510.1536723526599,66,66,#023858,#023858,square,square,56,75,37,50,56,75
sizes,image_square_66_1.25.png,#ffffff,7,962.9655976083313,79.3937315350958,66,66,#023858,#023858,square,square,93,75,62,50,93,75
sizes,image_square_66_1.5.png,#ffffff,42,953.0679358448815,812.131400864505,66,66,#023858,#023858,square,square,112,75,75,50,112,75
sizes,image_square_66_1.75.png,#ffffff,32,518.2891341059319,655.6605781549202,66,66,#023858,#023858,square,square,131,75,87,50,131,75
sizes,image_square_66_2.png,#ffffff,21,957.9861891780677,352.83631538510724,66,66,#023858,#023858,square,square,150,75,100,50,150,75
sizes,image_rectangle_72_0.25.png,#ffffff,25,526.562442131896,512.8097252620124,72,72,#023858,#023858,rectangle,rectangle,18,75,12,50,3,15
sizes,image_rectangle_72_0.5.png,#ffffff,23,204.71323906950536,502.24348314549354,72,72,#023858,#023858,rectangle,rectangle,37,75,25,50,7,15
sizes,image_rectangle_72_0.75.png,#ffffff,15,66.20991820567153,366.51232632759036,72,72,#023858,#023858,rectangle,rectangle,56,75,37,50,11,15
sizes,image_rectangle_72_1.25.png,#ffffff,24,375.97830231938934,522.0442657054294,72,72,#023858,#023858,rectangle,rectangle,93,75,62,50,18,15
sizes,image_rectangle_72_1.5.png,#ffffff,13,798.4498261065123,208.02332696392966,72,72,#023858,#023858,rectangle,rectangle,112,75,75,50,22,15
sizes,image_rectangle_72_1.75.png,#ffffff,20,797.6342413048304,354.3420595629894,72,72,#023858,#023858,rectangle,rectangle,131,75,87,50,26,15
sizes,image_rectangle_72_2.png,#ffffff,37,206.28101330708412,802.5044344094157,72,72,#023858,#023858,rectangle,rectangle,150,75,100,50,30,15
sizes,image_ellipse_72_0.25.png,#ffffff,4,520.9361557812007,77.17987886177792,72,72,#023858,#023858,ellipse,ellipse,18,75,12,50,5,20
sizes,image_ellipse_72_0.5.png,#ffffff,13,815.5698948853754,214.7005787246472,72,72,#023858,#023858,ellipse,ellipse,37,75,25,50,10,20
sizes,image_ellipse_72_0.75.png,#ffffff,6,807.016287815334,72.98632397893164,72,72,#023858,#023858,ellipse,ellipse,56,75,37,50,15,20
sizes,image_ellipse_72_1.25.png,#ffffff,42,959.5273062796812,810.1795657200163,72,72,#023858,#023858,ellipse,ellipse,93,75,62,50,25,20
sizes,image_ellipse_72_1.5.png,#ffffff,5,668.533692674968,73.10052110440455,72,72,#023858,#023858,ellipse,ellipse,112,75,75,50,30,20
sizes,image_ellipse_72_1.75.png,#ffffff,1,60.27291680664422,73.63951347713257,72,72,#023858,#023858,ellipse,ellipse,131,75,87,50,35,20
sizes,image_ellipse_72_2.png,#ffffff,36,69.12274260097013,791.4745523333139,72,72,#023858,#023858,ellipse,ellipse,150,75,100,50,40,20
sizes,image_circle_72_0.25.png,#ffffff,49,942.2973890272983,957.0770693261493,72,72,#023858,#023858,circle,circle,18,75,12,50,18,75
sizes,image_circle_72_0.5.png,#ffffff,6,815.4103760782947,61.00759224643498,72,72,#023858,#023858,circle,circle,37,75,25,50,37,75
sizes,image_circle_72_0.75.png,#ffffff,45,358.1212848495146,957.645732006369,72,72,#023858,#023858,circle,circle,56,75,37,50,56,75
sizes,image_circle_72_1.25.png,#ffffff,44,218.80481897056663,942.0202727543816,72,72,#023858,#023858,circle,circle,93,75,62,50,93,75
sizes,image_circle_72_1.5.png,#ffffff,28,961.765489793267,519.7252444478354,72,72,#023858,#023858,circle,circle,112,75,75,50,112,75
sizes,image_circle_72_1.75.png,#ffffff,8,86.6831897364008,205.9956352877999,72,72,#023858,#023858,circle,circle,131,75,87,50,131,75
sizes,image_circle_72_2.png,#ffffff,33,668.35142164988,665.1745331780264,72,72,#023858,#023858,circle,circle,150,75,100,50,150,75
sizes,image_square_72_0.25.png,#ffffff,49,938.1617640121532,955.5959916668991,72,72,#023858,#023858,square,square,18,75,12,50,18,75
sizes,image_square_72_0.5.png,#ffffff,16,218.87366008883743,361.96182430014994,72,72,#023858,#023858,square,square,37,75,25,50,37,75
sizes,image_square_72_0.75.png,#ffffff,18,502.160554385395,380.40192645980085,72,72,#023858,#023858,square,square,56,75,37,50,56,75
sizes,image_square_72_1.25.png,#ffffff,17,352.81069259526924,379.8893631318205,72,72,#023858,#023858,square,square,93,75,62,50,93,75
sizes,image_square_72_1.5.png,#ffffff,14,938.4322754757899,213.44878152616997,72,72,#023858,#023858,square,square,112,75,75,50,112,75
sizes,image_square_72_1.75.png,#ffffff,16,230.6659744571925,379.7164917615859,72,72,#023858,#023858,square,square,131,75,87,50,131,75
sizes,image_square_72_2.png,#ffffff,39,501.2838345138765,802.2650555366621,72,72,#023858,#023858,square,square,150,75,100,50,150,75
sizes,image_rectangle_78_0.25.png,#ffffff,9,208.9366974579257,205.55054524849396,78,78,#023858,#023858,rectangle,rectangle,18,75,12,50,3,15
sizes,image_rectangle_78_0.5.png,#ffffff,34,815.8384580480327,668.2356372540853,78,78,#023858,#023858,rectangle,rectangle,37,75,25,50,7,15
sizes,image_rectangle_78_0.75.png,#ffffff,46,514.3348606511089,953.2685504680155,78,78,#023858,#023858,rectangle,rectangle,56,75,37,50,11,15
sizes,image_rectangle_78_1.25.png,#ffffff,36,68.41652043651753,809.3084057020703,78,78,#023858,#023858,rectangle,rectangle,93,75,62,50,18,15
sizes,image_rectangle_78_1.5.png,#ffffff,4,519.7434475477719,67.32559416279177,78,78,#023858,#023858,rectangle,rectangle,112,75,75,50,22,15
sizes,image_rectangle_78_1.75.png,#ffffff,41,801.380366496087,808.8891923573227,78,78,#023858,#023858,rectangle,rectangle,131,75,87,50,26,15
sizes,image_rectangle_78_2.png,#ffffff,11,519.985026657614,217.81853923119365,78,78,#023858,#023858,rectangle,rectangle,150,75,100,50,30,15
sizes,image_ellipse_78_0.25.png,#ffffff,33,658.7163098651813,643.9473177859135,78,78,#023858,#023858,ellipse,ellipse,18,75,12,50,5,20
sizes,image_ellipse_78_0.5.png,#ffffff,13,808.7102888834745,229.9366209558623,78,78,#023858,#023858,ellipse,ellipse,37,75,25,50,10,20
sizes,image_ellipse_78_0.75.png,#ffffff,30,231.37686461436496,657.949281445191,78,78,#023858,#023858,ellipse,ellipse,56,75,37,50,15,20
sizes,image_ellipse_78_1.25.png,#ffffff,24,353.5609974245713,508.71004682332057,78,78,#023858,#023858,ellipse,ellipse,93,75,62,50,25,20
sizes,image_ellipse_78_1.5.png,#ffffff,36,78.92262769609907,810.6267967885209,78,78,#023858,#023858,ellipse,ellipse,112,75,75,50,30,20
sizes,image_ellipse_78_1.75.png,#ffffff,21,957.6155432715542,364.8016856069064,78,78,#023858,#023858,ellipse,ellipse,131,75,87,50,35,20
sizes,image_ellipse_78_2.png,#ffffff,40,667.0832540318339,813.2058681796163,78,78,#023858,#023858,ellipse,ellipse,150,75,100,50,40,20
sizes,image_circle_78_0.25.png,#ffffff,37,211.93997017721873,812.7649675181397,78,78,#023858,#023858,circle,circle,18,75,12,50,18,75
sizes,image_circle_78_0.5.png,#ffffff,28,948.9267404569974,517.9937149527918,78,78,#023858,#023858,circle,circle,37,75,25,50,37,75
